type,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,nameOrig,nameDest,bankOrig,bankDest
PAYMENT,19542.79,19846.0,303.21,0.0,0.0,C1576849707,M890701645,,
TRANSFER,765110.04,74150.28,0.0,1023666.56,1788776.6,C1600366655,C1565987193,,
PAYMENT,9362.96,21873.0,12510.04,0.0,0.0,C1431373834,M1925615713,,
PAYMENT,1510.4,0.0,0.0,0.0,0.0,C348502664,M385480086,,
PAYMENT,30097.12,29945.13,0.0,0.0,0.0,C738548290,M1240846724,,
PAYMENT,1750.36,1187.0,0.0,0.0,0.0,C1513281460,M399303114,,
PAYMENT,7615.93,5537.0,0.0,0.0,0.0,C1766137740,M1737093837,,
PAYMENT,7477.7,14304.0,6826.3,0.0,0.0,C854972520,M407930183,,
DEBIT,627.29,17036.0,16408.71,881913.94,882541.23,C1305787030,C554652016,,
PAYMENT,1199.15,0.0,0.0,0.0,0.0,C1100940288,M1030196734,,
PAYMENT,1896.57,0.0,0.0,0.0,0.0,C132281041,M1700534760,,
TRANSFER,61999.13,0.0,0.0,120378.75,182377.88,C959193088,C1244946098,,
TRANSFER,29702.84,9087.0,0.0,871068.15,900770.99,C830348634,C269016862,,
PAYMENT,5833.24,14701.0,8867.76,0.0,0.0,C1323343549,M1525061593,,
PAYMENT,12070.25,5272.0,0.0,0.0,0.0,C1778571057,M558624850,,
PAYMENT,4232.76,52191.0,47958.24,0.0,0.0,C1187632627,M1603588752,,
TRANSFER,198282.31,25040.0,0.0,1634314.48,1832596.79,C1225349221,C927109225,,
PAYMENT,7789.43,41512.0,33722.57,0.0,0.0,C854914729,M402186780,,
PAYMENT,19773.8,34600.0,14826.2,0.0,0.0,C1948101527,M283485828,,
PAYMENT,7434.05,30970.0,23535.95,0.0,0.0,C333712386,M668747777,,
TRANSFER,381622.22,0.0,0.0,1085373.92,1466996.14,C764960409,C2017249062,,
PAYMENT,12516.0,149.0,0.0,0.0,0.0,C712894166,M818766607,,
PAYMENT,26840.78,66855.0,40014.22,0.0,0.0,C1039412319,M1481256421,,
PAYMENT,5966.03,169.0,0.0,0.0,0.0,C1039200188,M370850552,,
PAYMENT,34856.51,0.0,0.0,0.0,0.0,C1666320672,M1067986789,,
PAYMENT,10415.91,0.0,0.0,0.0,0.0,C1295108971,M1764852687,,
PAYMENT,12272.94,0.0,0.0,0.0,0.0,C637006884,M442296009,,
TRANSFER,514823.31,0.0,0.0,3848675.49,4363498.8,C60999737,C243763148,,
TRANSFER,38766.94,0.0,0.0,149096.78,187863.73,C1580583431,C710234887,,
PAYMENT,2961.26,0.0,0.0,0.0,0.0,C670975035,M851830653,,
PAYMENT,14424.86,0.0,0.0,0.0,0.0,C973944449,M1699769318,,
PAYMENT,11206.92,36696.0,25489.08,0.0,0.0,C1359996400,M1958905985,,
PAYMENT,14652.49,0.0,0.0,0.0,0.0,C711918451,M742303253,,
PAYMENT,19975.8,0.0,0.0,0.0,0.0,C1878223508,M358613939,,
TRANSFER,737413.84,0.0,0.0,1910559.34,2647973.17,C1502510447,C1632357016,,
TRANSFER,449272.23,20370.0,0.0,378131.66,827403.89,C1394121425,C1310451596,,
PAYMENT,28167.17,100680.0,72512.83,0.0,0.0,C1357434712,M107302539,,
PAYMENT,11362.77,547.0,0.0,0.0,0.0,C221675623,M485206107,,
PAYMENT,1316.98,0.0,0.0,0.0,0.0,C1289405763,M333280196,,
PAYMENT,3388.25,0.0,0.0,0.0,0.0,C927380000,M238855402,,
PAYMENT,20347.8,343131.67,322783.87,0.0,0.0,C1234914346,M299317205,,
TRANSFER,360472.63,8286.0,0.0,1669139.19,2029611.83,C2147141923,C1060195245,,
TRANSFER,778480.72,103674.0,0.0,16727502.88,17505983.6,C1874501047,C1207924772,,
PAYMENT,39046.13,43035.52,3989.39,0.0,0.0,C1585479566,M1026369214,,
PAYMENT,13245.39,15231.0,1985.61,0.0,0.0,C1264715667,M125458532,,
PAYMENT,12557.31,0.0,0.0,0.0,0.0,C2052908099,M84489450,,
PAYMENT,5797.74,21498.0,15700.26,0.0,0.0,C1066851763,M447157560,,
PAYMENT,45024.87,28454.0,0.0,0.0,0.0,C1493446340,M107616812,,
TRANSFER,22514.65,0.0,0.0,4988761.89,5011276.54,C809664781,C1863413960,,
PAYMENT,6319.81,5336.16,0.0,0.0,0.0,C1935043556,M30608648,,
PAYMENT,4899.52,21338.0,16438.48,0.0,0.0,C351628094,M2012201851,,
TRANSFER,242120.59,12734.64,0.0,442873.43,684994.02,C1074489197,C1266662362,,
PAYMENT,801.39,41636.0,40834.61,0.0,0.0,C302933317,M1056812056,,
TRANSFER,1648566.01,338202.0,0.0,514475.84,2163041.85,C1867468890,C1589083345,,
PAYMENT,7416.17,0.0,0.0,0.0,0.0,C1238966987,M835816769,,
PAYMENT,5947.02,627576.53,621629.51,0.0,0.0,C1144076661,M177058253,,
PAYMENT,7994.09,0.0,0.0,0.0,0.0,C580014954,M239539970,,
PAYMENT,8100.86,0.0,0.0,0.0,0.0,C1574702728,M1549775908,,
PAYMENT,858.27,0.0,0.0,0.0,0.0,C764124324,M1277754238,,
PAYMENT,10704.26,358862.0,348157.74,0.0,0.0,C13095995,M718750693,,
PAYMENT,26632.05,36432.19,9800.14,0.0,0.0,C1521443999,M22766363,,
TRANSFER,1029788.34,202130.0,0.0,59807.47,1089595.81,C575945254,C183235054,,
TRANSFER,684911.58,0.0,0.0,1042801.96,1727713.53,C55593215,C190256672,,
PAYMENT,6703.67,159350.0,152646.33,0.0,0.0,C545964336,M616736691,,
TRANSFER,1907423.73,13136.0,0.0,35579.51,1943003.24,C976715452,C302405522,,
TRANSFER,576314.71,0.0,0.0,1139126.85,1715441.55,C752619358,C631275518,,
PAYMENT,22695.86,33105.0,10409.14,0.0,0.0,C1842609652,M564761072,,
PAYMENT,5630.98,17968.0,12337.02,0.0,0.0,C612195956,M151364394,,
PAYMENT,6281.85,20167.0,13885.15,0.0,0.0,C1341155070,M1465136810,,
PAYMENT,8711.66,5005.0,0.0,0.0,0.0,C261545921,M284853762,,
TRANSFER,243194.03,0.0,0.0,1318764.85,1561958.88,C370251882,C619421939,,
PAYMENT,31516.91,0.0,0.0,0.0,0.0,C1947834541,M757849479,,
PAYMENT,44039.93,0.0,0.0,0.0,0.0,C1765864351,M99667386,,
TRANSFER,449285.91,0.0,0.0,5231494.68,5680780.59,C1831924156,C189660534,,
PAYMENT,119.43,0.0,0.0,0.0,0.0,C1854481379,M529732839,,
TRANSFER,419607.92,0.0,0.0,1406915.66,1826523.58,C335011503,C1366454493,,
PAYMENT,20399.03,1431.0,0.0,0.0,0.0,C1048424195,M1239949943,,
PAYMENT,18441.11,376537.71,358096.6,0.0,0.0,C1947440294,M1947192464,,
TRANSFER,1456658.02,0.0,0.0,2205882.15,3662540.16,C487188029,C173246682,,
PAYMENT,12102.76,105598.0,93495.24,0.0,0.0,C2122619029,M1116674017,,
PAYMENT,7898.93,309489.79,301590.86,0.0,0.0,C1512834203,M2110369233,,
PAYMENT,8609.48,30732.0,22122.52,0.0,0.0,C422709069,M48035638,,
PAYMENT,11209.18,7104.0,0.0,0.0,0.0,C2028456878,M1132501504,,
PAYMENT,4227.64,27018.65,22791.01,0.0,0.0,C1833384001,M771344319,,
PAYMENT,28817.07,193294.05,164476.97,0.0,0.0,C934086052,M1452443361,,
PAYMENT,2753.05,10638.76,7885.71,0.0,0.0,C1764392053,M74605775,,
PAYMENT,27326.2,66467.02,39140.82,0.0,0.0,C1678370748,M710297708,,
TRANSFER,214879.3,0.0,0.0,312834.29,527713.59,C1735599584,C234889792,,
PAYMENT,626.69,30488.0,29861.31,0.0,0.0,C1267314028,M41064607,,
PAYMENT,16992.36,150809.33,133816.97,0.0,0.0,C1489165137,M431664285,,
PAYMENT,3365.79,295013.2,291647.4,0.0,0.0,C1796156369,M145025343,,
PAYMENT,5251.85,205633.0,200381.15,0.0,0.0,C1264355038,M752282197,,
PAYMENT,254.23,304793.0,304538.77,0.0,0.0,C1176776105,M1064825820,,
PAYMENT,7561.84,863.0,0.0,0.0,0.0,C1900207480,M134391798,,
PAYMENT,6299.6,11949.0,5649.4,0.0,0.0,C1551948946,M1511629033,,
PAYMENT,709.8,296.0,0.0,0.0,0.0,C1653711477,M1174462984,,
PAYMENT,8396.71,10288.82,1892.12,0.0,0.0,C1463432801,M1109281373,,
PAYMENT,14733.25,104878.34,90145.09,0.0,0.0,C533248747,M620174630,,
PAYMENT,6109.35,0.0,0.0,0.0,0.0,C1568370057,M729091012,,
PAYMENT,1139.19,0.0,0.0,0.0,0.0,C1699065390,M2142915907,,
PAYMENT,7571.85,7147.09,0.0,0.0,0.0,C1990347172,M622008142,,
PAYMENT,1018.14,12725.0,11706.86,0.0,0.0,C1691019014,M584445685,,
PAYMENT,17761.01,0.0,0.0,0.0,0.0,C400971691,M1327277757,,
PAYMENT,10266.38,266539.14,256272.76,0.0,0.0,C1097233723,M619729331,,
PAYMENT,720.04,0.0,0.0,0.0,0.0,C570584656,M1273049391,,
PAYMENT,1249.07,15777.0,14527.93,0.0,0.0,C545411179,M346136611,,
TRANSFER,237510.93,8705.24,0.0,6352340.05,6589850.99,C913245283,C371708954,,
PAYMENT,5331.06,0.0,0.0,0.0,0.0,C1008356046,M1008100894,,
PAYMENT,34010.19,61201.0,27190.81,0.0,0.0,C164031585,M1584274878,,
PAYMENT,2853.48,0.0,0.0,0.0,0.0,C940225412,M1947926371,,
PAYMENT,10611.12,0.0,0.0,0.0,0.0,C123087166,M1248979055,,
PAYMENT,9193.24,49615.0,40421.76,0.0,0.0,C1996564546,M1541469233,,
PAYMENT,5257.43,172945.15,167687.72,0.0,0.0,C1649483855,M1876747326,,
PAYMENT,2886.94,60816.0,57929.06,0.0,0.0,C1605631814,M389323006,,
PAYMENT,6866.69,0.0,0.0,0.0,0.0,C1974956461,M1154955669,,
PAYMENT,65883.31,40282.0,0.0,0.0,0.0,C1076418056,M1099282997,,
PAYMENT,4201.95,45337.0,41135.05,0.0,0.0,C565339538,M281259042,,
PAYMENT,4451.9,0.0,0.0,0.0,0.0,C1192588921,M2082662346,,
PAYMENT,2023.53,71536.0,69512.47,0.0,0.0,C640287091,M1839914195,,
TRANSFER,568089.95,0.0,0.0,1989009.07,2557099.02,C1914668186,C1445972462,,
TRANSFER,339327.32,0.0,0.0,601569.1,940896.41,C819366876,C122216009,,
PAYMENT,19963.87,41137.11,21173.24,0.0,0.0,C465559533,M1478708757,,
PAYMENT,1730.13,11222.0,9491.87,0.0,0.0,C1751635551,M1272291589,,
PAYMENT,8163.02,43693.02,35530.01,0.0,0.0,C2146511842,M2022083083,,
PAYMENT,4661.29,0.0,0.0,0.0,0.0,C1404554294,M788330551,,
TRANSFER,118418.73,26086.0,0.0,116012.9,234431.62,C2005508253,C250022487,,
PAYMENT,8978.1,0.0,0.0,0.0,0.0,C236210443,M687746052,,
PAYMENT,13800.25,90277.0,76476.75,0.0,0.0,C1213584456,M2001147816,,
PAYMENT,1283.4,9917.0,8633.6,0.0,0.0,C1278481688,M1790793067,,
PAYMENT,27962.76,0.0,0.0,0.0,0.0,C1376722615,M2074452781,,
PAYMENT,27914.08,12979.0,0.0,0.0,0.0,C292384785,M1581828904,,
PAYMENT,687.8,0.0,0.0,0.0,0.0,C1390543811,M1417382030,,
PAYMENT,3741.81,0.0,0.0,0.0,0.0,C598460248,M1837208185,,
PAYMENT,3997.6,0.0,0.0,0.0,0.0,C701730207,M73908159,,
PAYMENT,9151.22,27017.0,17865.78,0.0,0.0,C134952646,M362275423,,
PAYMENT,9023.13,0.0,0.0,0.0,0.0,C1937729176,M1165684165,,
PAYMENT,7141.86,0.0,0.0,0.0,0.0,C1466077844,M605633236,,
TRANSFER,397152.61,0.0,0.0,3657698.24,4054850.84,C1329057880,C66159717,,
PAYMENT,13430.57,174839.62,161409.04,0.0,0.0,C688877746,M866274539,,
PAYMENT,5436.44,29212.0,23775.56,0.0,0.0,C1331109347,M625609960,,
PAYMENT,643.08,113271.47,112628.38,0.0,0.0,C259151762,M1702904339,,
PAYMENT,7392.86,257813.0,250420.14,0.0,0.0,C601404509,M1486779803,,
PAYMENT,25320.02,0.0,0.0,0.0,0.0,C1031225159,M1059295810,,
PAYMENT,2663.44,163686.93,161023.49,0.0,0.0,C1849255311,M2119797665,,
PAYMENT,14952.16,304963.86,290011.7,0.0,0.0,C1710491770,M572061223,,
PAYMENT,2073.48,21022.0,18948.52,0.0,0.0,C800622755,M2011714838,,
PAYMENT,4466.53,90359.0,85892.47,0.0,0.0,C1242210269,M939841178,,
PAYMENT,1000.47,391.0,0.0,0.0,0.0,C1795691171,M870102523,,
PAYMENT,9933.57,0.0,0.0,0.0,0.0,C1960088217,M713734397,,
TRANSFER,370084.34,0.0,0.0,542264.9,912349.24,C68679466,C1127945882,,
TRANSFER,54717.99,0.0,0.0,276551.28,331269.27,C1638216679,C563318000,,
PAYMENT,2907.75,340374.0,337466.25,0.0,0.0,C942466472,M1081411350,,
PAYMENT,21655.14,0.0,0.0,0.0,0.0,C1532354307,M572148312,,
TRANSFER,746548.63,358972.0,0.0,134732.0,643603.57,C475673729,C1228680827,,
PAYMENT,34287.59,208272.69,173985.11,0.0,0.0,C1724753349,M294050506,,
PAYMENT,8430.68,202292.47,193861.8,0.0,0.0,C1327079014,M1740627352,,
TRANSFER,951626.65,28886.0,0.0,720550.29,1672176.94,C21278555,C1481135290,,
PAYMENT,11893.73,88708.44,76814.72,0.0,0.0,C112960953,M1385299843,,
TRANSFER,452050.98,0.0,0.0,1028520.97,1480571.95,C1001670536,C1295440618,,
TRANSFER,1128325.69,0.0,0.0,2585807.85,4266987.73,C1434834004,C237988421,,
PAYMENT,2874.01,1818.0,0.0,0.0,0.0,C1140510049,M405171995,,
PAYMENT,3519.71,0.0,0.0,0.0,0.0,C649847861,M1738021267,,
TRANSFER,491052.78,20746.29,0.0,633411.69,1124464.47,C1699239375,C457832861,,
PAYMENT,15853.84,0.0,0.0,0.0,0.0,C89016132,M610059176,,
PAYMENT,5068.53,72313.0,67244.47,0.0,0.0,C1617513690,M1506726252,,
PAYMENT,13639.4,206975.0,193335.6,0.0,0.0,C1392141565,M1431686870,,
PAYMENT,2290.79,0.0,0.0,0.0,0.0,C1332800719,M1351633183,,
PAYMENT,12799.2,81662.0,68862.8,0.0,0.0,C469223427,M1672477836,,
PAYMENT,16881.21,331439.0,314557.79,0.0,0.0,C325678710,M884990681,,
PAYMENT,37005.33,78317.0,41311.67,0.0,0.0,C1223387933,M452153329,,
TRANSFER,2542449.56,0.0,0.0,3477556.89,6020006.45,C1881684556,C1128685085,,
PAYMENT,10318.39,55563.66,45245.26,0.0,0.0,C1054221087,M1073177164,,
PAYMENT,30229.75,112377.0,82147.25,0.0,0.0,C1619234961,M341790584,,
PAYMENT,14605.11,10173.0,0.0,0.0,0.0,C721835608,M1300422301,,
PAYMENT,82204.99,24750.0,0.0,0.0,0.0,C1599869368,M1792707674,,
TRANSFER,188867.9,0.0,0.0,3513549.98,3702417.88,C1695809901,C1726228995,,
PAYMENT,13718.81,0.0,0.0,0.0,0.0,C407101190,M1617331584,,
PAYMENT,30590.34,0.0,0.0,0.0,0.0,C1699021831,M1809111044,,
PAYMENT,16015.92,51648.0,35632.08,0.0,0.0,C443407,M1777191110,,
PAYMENT,14466.41,18384.0,3917.59,0.0,0.0,C947663142,M848477539,,
PAYMENT,3101.88,0.0,0.0,0.0,0.0,C1807704005,M415007262,,
DEBIT,90.69,330191.0,330100.31,328800.18,328890.87,C413702148,C955145560,,
PAYMENT,9827.44,32460.0,22632.56,0.0,0.0,C604516338,M497715366,,
PAYMENT,3943.45,0.0,0.0,0.0,0.0,C643235260,M312475468,,
PAYMENT,3653.89,21182.0,17528.11,0.0,0.0,C1209204487,M1567428036,,
PAYMENT,13424.21,0.0,0.0,0.0,0.0,C944007888,M1337487460,,
TRANSFER,130612.69,0.0,0.0,1777023.56,2106428.59,C513272604,C1395746279,,
PAYMENT,14208.31,7465.0,0.0,0.0,0.0,C404053127,M631462134,,
DEBIT,872.41,51827.0,50954.59,8356857.6,8173443.48,C1348055062,C1424082571,,
PAYMENT,13793.58,0.0,0.0,0.0,0.0,C439538197,M810900721,,
PAYMENT,12233.37,19981.0,7747.63,0.0,0.0,C1242689953,M453394377,,
PAYMENT,12839.23,0.0,0.0,0.0,0.0,C438998618,M589960282,,
PAYMENT,9985.48,22404.0,12418.52,0.0,0.0,C2114242471,M404264069,,
PAYMENT,35370.26,6217.0,0.0,0.0,0.0,C1940563655,M208729818,,
PAYMENT,8581.89,0.0,0.0,0.0,0.0,C768755184,M1938155729,,
PAYMENT,52370.7,0.0,0.0,0.0,0.0,C1434145817,M313960176,,
PAYMENT,15133.38,31901.0,16767.62,0.0,0.0,C1892446566,M1182385142,,
PAYMENT,61417.75,34315.0,0.0,0.0,0.0,C481642668,M1696231107,,
TRANSFER,120136.6,0.0,0.0,1002535.58,1122672.18,C1259584700,C1747598649,,
PAYMENT,35823.68,21866.0,0.0,0.0,0.0,C1102606613,M221809018,,
PAYMENT,8326.19,29800.0,21473.81,0.0,0.0,C1213942665,M1561981392,,
PAYMENT,102304.77,64610.0,0.0,0.0,0.0,C1106923196,M541527262,,
TRANSFER,442206.33,660.0,0.0,293677.83,735884.16,C195042290,C1737069207,,
PAYMENT,20382.55,0.0,0.0,0.0,0.0,C1959013285,M153085072,,
TRANSFER,565945.74,9546.0,0.0,456099.86,1022045.6,C1405396075,C1409384258,,
PAYMENT,206.61,101910.24,101703.63,0.0,0.0,C1757532407,M1444907148,,
PAYMENT,35455.68,64649.46,29193.78,0.0,0.0,C1523157057,M541495376,,
PAYMENT,11723.08,0.0,0.0,0.0,0.0,C1394977464,M1889443389,,
PAYMENT,6508.86,2027.0,0.0,0.0,0.0,C1293527414,M1815077559,,
TRANSFER,321370.51,0.0,0.0,2894835.26,3216205.77,C1391703842,C1377731391,,
PAYMENT,10262.49,0.0,0.0,0.0,0.0,C618809334,M2103203981,,
TRANSFER,1127008.33,625.0,0.0,191718.85,1318727.18,C841650603,C1419752956,,
PAYMENT,1650.55,300374.27,298723.71,0.0,0.0,C333839486,M1106718034,,
PAYMENT,26185.13,12581.0,0.0,0.0,0.0,C1221370215,M333208669,,
PAYMENT,45.99,116.0,70.01,0.0,0.0,C411948344,M2026810223,,
PAYMENT,3500.22,27639.0,24138.78,0.0,0.0,C1603840492,M463669604,,
PAYMENT,3519.12,44745.68,41226.56,0.0,0.0,C106724328,M888754952,,
PAYMENT,10690.3,709.0,0.0,0.0,0.0,C957672209,M1366313375,,
PAYMENT,98.5,2040.0,1941.5,0.0,0.0,C783484600,M2024528068,,
TRANSFER,6149509.12,0.0,0.0,10004776.94,16154286.06,C65270025,C677760499,,
PAYMENT,22414.48,262118.51,239704.03,0.0,0.0,C513829827,M1100648818,,
TRANSFER,433909.68,413120.0,0.0,165377.29,599286.97,C955677662,C1618963323,,
TRANSFER,4488.32,22877.0,18388.68,0.0,4488.32,C371820163,C118486786,,
PAYMENT,16243.39,34612.0,18368.61,0.0,0.0,C834179373,M106937261,,
PAYMENT,39841.75,0.0,0.0,0.0,0.0,C2056164761,M1838101141,,
TRANSFER,585614.34,0.0,0.0,1493170.76,2078785.09,C923966078,C1341542225,,
PAYMENT,12700.61,29963.04,17262.44,0.0,0.0,C1364121873,M1840142856,,
PAYMENT,11129.34,195602.94,184473.6,0.0,0.0,C658140733,M588341767,,
PAYMENT,41969.65,576440.54,534470.88,0.0,0.0,C1164773393,M412437404,,
PAYMENT,9681.71,0.0,0.0,0.0,0.0,C1655424258,M1387857547,,
PAYMENT,14373.42,91076.33,76702.91,0.0,0.0,C492862085,M1248667829,,
PAYMENT,7868.07,0.0,0.0,0.0,0.0,C1883873246,M667657258,,
PAYMENT,4809.94,252090.9,247280.96,0.0,0.0,C1715295782,M1275568067,,
PAYMENT,1746.75,15997.0,14250.25,0.0,0.0,C1659813033,M540010843,,
PAYMENT,15924.37,0.0,0.0,0.0,0.0,C12474912,M1816509585,,
PAYMENT,13616.47,0.0,0.0,0.0,0.0,C1836340215,M632902812,,
TRANSFER,651821.26,0.0,0.0,2128938.68,2822816.82,C1990209852,C2140602741,,
TRANSFER,438761.48,368.0,0.0,18133.18,456894.66,C204412607,C1347128142,,
PAYMENT,17343.87,251420.0,234076.13,0.0,0.0,C2057097557,M1004701996,,
PAYMENT,5920.4,86207.01,80286.61,0.0,0.0,C530186377,M1917364112,,
PAYMENT,26887.56,23813.16,0.0,0.0,0.0,C1436872827,M174179986,,
PAYMENT,33583.64,0.0,0.0,0.0,0.0,C953767064,M118189313,,
PAYMENT,186.69,0.0,0.0,0.0,0.0,C2093928794,M1950611233,,
PAYMENT,6116.24,0.0,0.0,0.0,0.0,C521063824,M920136822,,
PAYMENT,6955.78,0.0,0.0,0.0,0.0,C725128711,M1509686165,,
TRANSFER,9488.55,0.0,0.0,923570.09,933058.64,C1091014157,C1893027649,,
PAYMENT,5643.72,10671.0,5027.28,0.0,0.0,C1535061751,M1705494493,,
PAYMENT,21417.21,0.0,0.0,0.0,0.0,C2026578065,M663227145,,
PAYMENT,7320.94,637917.0,630596.06,0.0,0.0,C1373686414,M342803740,,
PAYMENT,6586.47,258.0,0.0,0.0,0.0,C1107311045,M86050346,,
PAYMENT,27224.38,139365.0,112140.62,0.0,0.0,C1764426783,M1312794039,,
PAYMENT,13316.96,28084.0,14767.04,0.0,0.0,C687129079,M2089926287,,
PAYMENT,133.87,0.0,0.0,0.0,0.0,C501014331,M1989748238,,
PAYMENT,12799.22,0.0,0.0,0.0,0.0,C1984668136,M2141986148,,
PAYMENT,13285.62,41581.0,28295.38,0.0,0.0,C1156813601,M1176707371,,
PAYMENT,3475.12,75467.59,71992.47,0.0,0.0,C110613302,M374698847,,
PAYMENT,7903.49,15776.0,7872.51,0.0,0.0,C1592630984,M24253452,,
PAYMENT,3081.33,218989.0,215907.67,0.0,0.0,C1142682653,M193353612,,
TRANSFER,621569.61,621569.61,0.0,0.0,0.0,C288917283,C652970534,,
PAYMENT,2460.47,194373.93,191913.46,0.0,0.0,C78098648,M1220764405,,
TRANSFER,1711916.88,51914.0,0.0,4664741.6,6376658.48,C1883000402,C1239720371,,
PAYMENT,6374.49,1070.0,0.0,0.0,0.0,C2054266617,M605786506,,
PAYMENT,3416.57,143055.0,139638.43,0.0,0.0,C576322070,M1460762711,,
PAYMENT,11523.6,0.0,0.0,0.0,0.0,C1775701212,M215198393,,
PAYMENT,32120.05,0.0,0.0,0.0,0.0,C1577488816,M861022343,,
PAYMENT,11498.75,19812.72,8313.96,0.0,0.0,C875784371,M2079653090,,
PAYMENT,179.86,0.0,0.0,0.0,0.0,C2037379530,M1747811759,,
PAYMENT,7410.41,173968.27,166557.85,0.0,0.0,C545937436,M105720066,,
PAYMENT,20675.38,3534.0,0.0,0.0,0.0,C102035278,M2090170897,,
PAYMENT,11211.47,18523.0,7311.53,0.0,0.0,C2006705827,M613103890,,
PAYMENT,61019.79,301896.57,240876.78,0.0,0.0,C1748915689,M1006836300,,
PAYMENT,6976.19,0.0,0.0,0.0,0.0,C122274994,M2043171111,,
PAYMENT,6867.62,146528.25,139660.64,0.0,0.0,C1662030357,M885188281,,
PAYMENT,2900.0,30414.0,27514.0,0.0,0.0,C1587024846,M672626260,,
PAYMENT,39716.7,0.0,0.0,0.0,0.0,C735525359,M157033767,,
TRANSFER,848131.43,41195.0,0.0,2170215.92,3018347.35,C50914428,C2112035684,,
PAYMENT,18395.94,0.0,0.0,0.0,0.0,C981683368,M2023438134,,
TRANSFER,139669.49,49731.0,0.0,2018643.83,2158313.33,C158398834,C1196869691,,
PAYMENT,13841.91,663.0,0.0,0.0,0.0,C1132232267,M1882936589,,
PAYMENT,5656.93,35845.0,30188.07,0.0,0.0,C1568712171,M1703035450,,
PAYMENT,45287.42,0.0,0.0,0.0,0.0,C1080722576,M126495013,,
PAYMENT,5599.11,16152.45,10553.34,0.0,0.0,C899880089,M2143614510,,
PAYMENT,3793.29,0.0,0.0,0.0,0.0,C1201494853,M1007402286,,
PAYMENT,3976.25,49669.0,45692.75,0.0,0.0,C749829486,M388512649,,
TRANSFER,8377730.52,50015.0,0.0,694148.73,9071879.25,C727850779,C782152745,,
PAYMENT,19865.5,93309.0,73443.5,0.0,0.0,C1156314512,M327502943,,
PAYMENT,5379.87,0.0,0.0,0.0,0.0,C1776180666,M1316811503,,
PAYMENT,7568.5,50129.0,42560.5,0.0,0.0,C988422007,M819803962,,
PAYMENT,8974.8,3603.0,0.0,0.0,0.0,C1813147188,M1930242416,,
PAYMENT,412.18,20750.0,20337.82,0.0,0.0,C792782415,M971478480,,
PAYMENT,12990.28,0.0,0.0,0.0,0.0,C808565769,M1215947324,,
PAYMENT,8759.85,706.0,0.0,0.0,0.0,C1537943504,M712916849,,
PAYMENT,25090.71,6.0,0.0,0.0,0.0,C581348455,M1344440027,,
PAYMENT,1868.29,0.0,0.0,0.0,0.0,C1472133877,M8160115,,
PAYMENT,51248.41,0.0,0.0,0.0,0.0,C1822251598,M692350830,,
PAYMENT,10300.53,12627.77,2327.24,0.0,0.0,C1655603483,M363914970,,
PAYMENT,1685.35,39898.0,38212.65,0.0,0.0,C1666518938,M1705291093,,
PAYMENT,10261.23,27384.8,17123.56,0.0,0.0,C495803778,M1269314749,,
TRANSFER,283372.39,90374.0,0.0,4302216.11,4585588.5,C2140763846,C1051790969,,
PAYMENT,16239.78,182.0,0.0,0.0,0.0,C1056250020,M1316878250,,
TRANSFER,1067164.75,252054.0,0.0,9126576.93,12318161.37,C1032574234,C962919146,,
PAYMENT,13262.24,20490.0,7227.76,0.0,0.0,C1341119536,M2070560253,,
PAYMENT,10038.15,31688.8,21650.65,0.0,0.0,C250998293,M1106600056,,
PAYMENT,5661.44,16619.0,10957.56,0.0,0.0,C1069361135,M892780535,,
PAYMENT,8528.67,31044.0,22515.33,0.0,0.0,C1461506409,M1455068992,,
PAYMENT,25065.61,1011.0,0.0,0.0,0.0,C328619627,M1721232534,,
TRANSFER,3152495.6,0.0,0.0,3492799.42,6645295.01,C1677787703,C1685965918,,
PAYMENT,9158.77,0.0,0.0,0.0,0.0,C1800708749,M729076108,,
PAYMENT,9197.85,41365.0,32167.15,0.0,0.0,C76129879,M1458816809,,
PAYMENT,6725.51,0.0,0.0,0.0,0.0,C756952408,M874652917,,
PAYMENT,25143.22,0.0,0.0,0.0,0.0,C2143983906,M883485603,,
PAYMENT,11300.72,0.0,0.0,0.0,0.0,C426960016,M1046863940,,
PAYMENT,40262.28,0.0,0.0,0.0,0.0,C602547378,M2021853929,,
TRANSFER,310426.5,0.0,0.0,7482824.75,7793251.24,C539633618,C1711832527,,
PAYMENT,16661.33,0.0,0.0,0.0,0.0,C811900507,M71698575,,
PAYMENT,777.34,207740.37,206963.03,0.0,0.0,C1123554786,M551602100,,
PAYMENT,3977.49,0.0,0.0,0.0,0.0,C777257756,M913165650,,
PAYMENT,4565.26,0.0,0.0,0.0,0.0,C1467913558,M1983990720,,
TRANSFER,847083.9,206034.0,0.0,0.0,847083.9,C599040372,C900830079,,
PAYMENT,1015.43,299986.0,298970.57,0.0,0.0,C337149455,M545737609,,
PAYMENT,9575.05,31740.0,22164.95,0.0,0.0,C450549853,M2105828306,,
PAYMENT,5071.26,191277.0,186205.74,0.0,0.0,C127355798,M1089305730,,
PAYMENT,15842.85,0.0,0.0,0.0,0.0,C1848618963,M1384697253,,
PAYMENT,11847.63,15223.0,3375.37,0.0,0.0,C2121307764,M1460266790,,
TRANSFER,1152084.67,0.0,0.0,1642078.79,2794163.46,C1508760698,C1675847293,,
PAYMENT,6563.23,11123.0,4559.77,0.0,0.0,C1704529048,M1790189194,,
